date,Price,Country,Price_7d,Price_14d,Price_21d,Price_28d,Price_7d_der,Price_14d_der,Price_21d_der,Price_28d_der,Month,Day,target
2018-10-06,0.0,Germany,980.2800000000009,1782.2700000000004,1997.420000000001,2721.4500000000016,0.5971428571428277,11.725000000000007,4.986190476190477,1.7349999999999872,10,6,3246.0900000000024
2018-10-07,0.0,Germany,980.2800000000009,1782.2700000000004,1997.420000000001,2721.4500000000016,-3.2481953634747435e-14,8.120488408686859e-15,2.0301221021717147e-15,-1.1165671561944431e-14,10,7,3279.8400000000024
2018-10-08,0.0,Germany,935.2400000000009,1782.2700000000004,1997.420000000001,2721.4500000000016,-6.434285714285748,8.120488408686859e-15,2.0301221021717147e-15,-1.1165671561944431e-14,10,8,3389.3400000000024
2018-10-09,194.2499999999999,Germany,769.0500000000009,1657.9500000000005,1884.060000000001,2600.960000000002,-23.741428571428603,-8.879999999999992,-5.398095238095236,-4.303214285714296,10,9,3195.0900000000024
2018-10-10,122.05,Germany,766.9000000000008,1616.3700000000003,1976.520000000001,2554.270000000002,-0.30714285714291073,-2.9699999999999966,4.402857142857139,-1.667500000000015,10,10,3414.850000000002
2018-10-11,0.0,Germany,581.5800000000008,1723.5200000000002,2098.570000000001,2426.780000000002,-26.47428571428573,7.6535714285714365,5.8119047619047635,-4.553214285714298,10,11,3414.850000000002
2018-10-12,139.89000000000004,Germany,480.45000000000084,1456.5500000000004,2098.570000000001,2373.160000000002,-14.44714285714289,-19.06928571428569,2.0301221021717147e-15,-1.9150000000000114,10,12,3274.9600000000023
2018-10-13,0.0,Germany,456.19000000000085,1436.4700000000005,2238.460000000001,2453.610000000002,-3.4657142857143066,-1.434285714285701,6.661428571428576,2.8732142857142753,10,13,3425.5200000000023
2018-10-14,0.0,Germany,456.19000000000085,1436.4700000000005,2238.460000000001,2453.610000000002,-3.2481953634747435e-14,8.120488408686859e-15,2.7068294695622863e-15,-1.167320208748736e-14,10,14,3558.0900000000024
2018-10-15,175.46000000000004,Germany,456.19000000000085,1391.4300000000005,2238.460000000001,2453.610000000002,-3.2481953634747435e-14,-3.2171428571428495,2.7068294695622863e-15,-1.167320208748736e-14,10,15,3382.6300000000024
2018-10-16,273.62999999999994,Germany,631.6500000000009,1400.7000000000005,2289.600000000001,2515.710000000002,25.065714285714257,0.662142857142867,2.4352380952381,2.217857142857132,10,16,3224.810000000002
2018-10-17,74.08000000000001,Germany,711.030000000001,1477.9300000000003,2327.400000000001,2687.550000000002,11.339999999999975,5.5164285714285715,1.8000000000000018,6.137142857142842,10,17,3285.1300000000024
2018-10-18,36.85,Germany,663.0600000000011,1244.6400000000003,2386.580000000001,2761.630000000002,-6.852857142857173,-16.663571428571412,2.8180952380952413,2.645714285714274,10,18,3248.2800000000025
2018-10-19,70.24,Germany,699.9100000000011,1180.3600000000001,2156.460000000001,2798.480000000002,5.264285714285683,-4.591428571428565,-10.958095238095225,1.3160714285714163,10,19,3319.3500000000026
2018-10-20,0.0,Germany,630.2600000000011,1086.4500000000003,2066.730000000001,2868.7200000000016,-9.950000000000037,-6.707857142857135,-4.27285714285714,2.508571428571416,10,20,3536.900000000003
2018-10-21,107.81000000000002,Germany,630.2600000000011,1086.4500000000003,2066.730000000001,2868.7200000000016,-3.2481953634747435e-14,8.120488408686859e-15,2.7068294695622863e-15,-1.2180732613030288e-14,10,21,3482.660000000003
2018-10-22,68.42000000000002,Germany,738.0700000000012,1194.2600000000002,2129.500000000001,2976.5300000000016,15.401428571428541,7.700714285714295,2.9890476190476223,3.8503571428571313,10,22,3414.240000000003
2018-10-23,183.13999999999993,Germany,631.0300000000011,1262.6800000000003,2031.730000000001,2920.6300000000015,-15.291428571428607,4.887142857142867,-4.655714285714282,-1.9964285714285828,10,23,3231.100000000003
2018-10-24,23.490000000000002,Germany,540.5400000000011,1251.5700000000002,2018.4700000000007,2867.9400000000014,-12.927142857142892,-0.7935714285714174,-0.6314285714285737,-1.8817857142857275,10,24,3520.1900000000032
2018-10-25,1.95,Germany,489.95000000000107,1153.0100000000002,1734.5900000000008,2876.530000000001,-7.22714285714289,-7.039999999999991,-13.51809523809523,0.3067857142857022,10,25,3518.2400000000034
2018-10-26,299.2699999999997,Germany,455.05000000000103,1154.9600000000003,1635.4100000000008,2611.510000000001,-4.985714285714318,0.13928571428572262,-4.722857142857141,-9.465000000000005,10,26,3492.1700000000037
2018-10-27,0.0,Germany,684.0800000000007,1314.34,1770.5300000000007,2750.810000000001,32.71857142857136,11.384285714285697,6.4342857142857035,4.974999999999978,10,27,3522.070000000004
2018-10-28,138.55,Germany,684.0800000000007,1314.34,1770.5300000000007,2750.810000000001,-2.6391587328232294e-14,8.120488408686859e-15,2.7068294695622863e-15,-1.2180732613030288e-14,10,28,3685.5900000000033
2018-10-29,70.0,Germany,714.8200000000007,1452.8899999999999,1909.0800000000006,2844.320000000001,4.391428571428547,9.896428571428581,6.597619047619051,3.339642857142845,10,29,3803.230000000003
2018-10-30,254.07999999999993,Germany,716.4000000000008,1347.4299999999998,1979.0800000000006,2748.130000000001,0.22571428571425908,-7.532857142857138,3.333333333333336,-3.4353571428571548,10,30,3653.0500000000034
2018-10-31,96.35000000000001,Germany,787.3400000000008,1327.8799999999999,2038.9100000000008,2805.810000000001,10.13428571428569,-1.396428571428564,2.8490476190476235,2.059999999999984,10,31,3788.3800000000033
2018-11-01,68.81000000000002,Germany,860.2000000000008,1350.1499999999999,2013.2100000000007,2594.790000000001,10.408571428571406,1.5907142857142946,-1.22380952380952,-7.536428571428579,11,1,3719.5700000000033
2018-11-02,498.7199999999997,Germany,927.0600000000009,1382.11,2082.020000000001,2562.4700000000007,9.55142857142855,2.282857142857153,3.276666666666671,-1.1542857142857252,11,2,3968.0100000000043
2018-11-03,0.0,Germany,1126.510000000001,1810.5899999999995,2440.850000000001,2897.0400000000004,28.492857142857115,30.605714285714274,17.087142857142844,11.94892857142855,11,3,4081.670000000004
2018-11-04,106.56000000000002,Germany,1126.510000000001,1810.5899999999995,2440.850000000001,2897.0400000000004,-2.4361465226060576e-14,1.1165671561944431e-14,5.4136589391245725e-15,-1.2180732613030288e-14,11,4,4195.610000000003
2018-11-05,242.48999999999984,Germany,1094.520000000001,1809.3399999999995,2547.4100000000008,3003.6000000000004,-4.570000000000023,-0.08928571428570312,5.07428571428572,3.805714285714274,11,5,4042.4200000000037
2018-11-06,33.75,Germany,1267.0100000000007,1983.4099999999994,2614.4400000000005,3246.09,24.641428571428523,12.433571428571428,3.191904761904758,8.660357142857125,11,6,4337.030000000003
2018-11-07,109.5,Germany,1046.6800000000007,1834.0199999999995,2374.5600000000004,3085.59,-31.4757142857143,-10.670714285714268,-11.422857142857135,-5.732142857142866,11,7,4385.840000000004
2018-11-08,0.0,Germany,1059.8300000000008,1920.0299999999995,2409.9800000000005,3073.04,1.878571428571401,6.14357142857144,1.6866666666666714,-0.4482142857142978,11,8,4385.840000000004
2018-11-09,341.8099999999999,Germany,991.0200000000008,1918.0799999999995,2373.1300000000006,3073.04,-9.830000000000028,-0.13928571428570255,-1.7547619047618994,-1.2180732613030288e-14,11,9,4044.030000000004
2018-11-10,0.0,Germany,834.1100000000009,1960.6199999999997,2644.7000000000007,3274.96,-22.41571428571429,3.0385714285714545,12.931904761904761,7.211428571428554,11,10,4081.3800000000037
2018-11-11,0.0,Germany,834.1100000000009,1960.6199999999997,2644.7000000000007,3274.96,-3.2481953634747435e-14,1.2180732613030288e-14,4.736951571734001e-15,-1.2180732613030288e-14,11,11,4081.3800000000037
2018-11-12,150.56000000000003,Germany,727.5500000000009,1822.0699999999997,2536.890000000001,3274.96,-15.222857142857178,-9.89642857142856,-5.13380952380952,-1.2180732613030288e-14,11,12,3962.120000000004
2018-11-13,132.57000000000002,Germany,635.620000000001,1902.6299999999997,2619.0300000000007,3250.06,-13.13285714285715,5.754285714285729,3.911428571428577,-0.8892857142857267,11,13,3831.200000000004
2018-11-14,0.0,Germany,734.4400000000011,1781.1199999999997,2568.460000000001,3109.0,14.117142857142825,-8.679285714285696,-2.408095238095229,-5.037857142857152,11,14,4344.000000000004
2018-11-15,115.81,Germany,624.9400000000011,1684.7699999999998,2544.970000000001,3034.92,-15.642857142857178,-6.8821428571428465,-1.1185714285714237,-2.6457142857142983,11,15,4228.190000000003
2018-11-16,134.4,Germany,740.7500000000011,1731.7699999999998,2658.8300000000013,3113.88,16.54428571428568,3.3571428571428674,5.421904761904767,2.8199999999999883,11,16,4167.050000000004
2018-11-17,0.0,Germany,533.3400000000013,1367.4500000000003,2493.960000000002,3178.0400000000004,-29.63000000000002,-26.02285714285711,-7.8509523809523625,2.2914285714285603,11,17,4287.320000000004
2018-11-18,141.31,Germany,533.3400000000013,1367.4500000000003,2493.960000000002,3178.0400000000004,-4.06024420434343e-14,8.120488408686859e-15,2.7068294695622863e-15,-1.167320208748736e-14,11,18,4146.010000000004
2018-11-19,217.54999999999998,Germany,674.6500000000012,1402.2000000000003,2496.7200000000016,3211.5400000000004,20.187142857142817,2.4821428571428643,0.1314285714285737,1.1964285714285587,11,19,3928.4600000000037
2018-11-20,53.57,Germany,741.6400000000011,1377.2600000000004,2644.270000000002,3360.6700000000005,9.569999999999952,-1.781428571428554,7.026190476190478,5.3260714285714155,11,20,4110.520000000004
2018-11-21,0.0,Germany,662.6400000000011,1397.0800000000004,2443.760000000002,3231.100000000001,-11.28571428571433,1.4157142857142933,-9.548095238095232,-4.62750000000001,11,21,4110.520000000004
2018-11-22,0.0,Germany,662.6400000000011,1287.5800000000004,2347.410000000002,3207.610000000001,-4.06024420434343e-14,-7.821428571428563,-4.588095238095237,-0.8389285714285839,11,22,4110.520000000004
2018-11-23,312.57999999999987,Germany,546.8300000000011,1287.5800000000004,2278.600000000002,3205.660000000001,-16.544285714285756,8.120488408686859e-15,-3.2766666666666655,-0.06964285714286955,11,23,3797.940000000004
2018-11-24,0.0,Germany,725.010000000001,1258.3500000000004,2092.4600000000023,3218.9700000000016,25.454285714285653,-2.087857142857136,-8.863809523809513,0.47535714285713687,11,24,3797.940000000004
2018-11-25,273.1999999999999,Germany,725.010000000001,1258.3500000000004,2092.4600000000023,3218.9700000000016,-4.06024420434343e-14,8.120488408686859e-15,0.0,-1.2180732613030288e-14,11,25,3524.7400000000043
2018-11-26,29.9,Germany,856.900000000001,1531.5500000000002,2259.100000000002,3353.6200000000013,18.841428571428512,19.514285714285712,7.935238095238089,4.808928571428554,11,26,3494.8400000000042
2018-11-27,302.0699999999998,Germany,669.250000000001,1410.8900000000003,2046.5100000000025,3313.5200000000013,-26.807142857142896,-8.618571428571423,-10.123333333333326,-1.4321428571428692,11,27,3192.7700000000045
2018-11-28,187.63999999999996,Germany,917.7500000000008,1580.39,2314.830000000002,3361.510000000001,35.499999999999936,12.107142857142852,12.777142857142849,1.7139285714285566,11,28,3005.1300000000047
2018-11-29,103.89999999999999,Germany,1105.3900000000008,1768.03,2392.970000000002,3452.800000000001,26.80571428571424,13.40285714285715,3.720952380952379,3.260357142857129,11,29,2901.2300000000046
2018-11-30,231.67999999999998,Germany,1209.2900000000009,1756.1200000000001,2496.870000000002,3487.8900000000012,14.842857142857104,-0.8507142857142763,4.947619047619047,1.2532142857142732,11,30,2669.5500000000047
2018-12-01,0.0,Germany,1128.390000000001,1853.4,2386.740000000002,3220.8500000000013,-11.557142857142878,6.948571428571436,-5.24428571428571,-9.53714285714286,12,1,2669.5500000000047
2018-12-02,747.160000000001,Germany,1128.390000000001,1853.4,2386.740000000002,3220.8500000000013,-4.06024420434343e-14,1.0150610510858574e-14,0.0,-1.2180732613030288e-14,12,2,1922.3900000000037
2018-12-03,113.66000000000001,Germany,1602.3500000000022,2459.2500000000014,3133.9000000000033,3861.450000000002,67.70857142857156,43.27500000000008,35.579047619047664,22.87857142857145,12,3,1880.2200000000037
2018-12-04,220.5,Germany,1686.1100000000022,2355.360000000001,3097.000000000003,3732.620000000002,11.965714285714247,-7.420714285714283,-1.7571428571428602,-4.601071428571438,12,4,1661.3700000000038
2018-12-05,89.3,Germany,1604.5400000000022,2522.290000000001,3184.930000000003,3919.370000000002,-11.652857142857158,11.92357142857143,4.187142857142854,6.669642857142841,12,5,2208.0100000000043
2018-12-06,328.3599999999999,Germany,1506.2000000000023,2611.590000000001,3274.230000000003,3899.1700000000023,-14.048571428571462,6.378571428571429,4.252380952380951,-0.7214285714285873,12,6,1879.6500000000044
2018-12-07,158.30999999999995,Germany,1730.6600000000021,2939.9500000000007,3486.780000000003,4227.5300000000025,32.065714285714236,23.454285714285707,10.121428571428563,11.727142857142837,12,7,1721.3400000000045
2018-12-08,0.0,Germany,1657.290000000002,2785.6800000000007,3510.690000000003,4044.030000000002,-10.481428571428614,-11.01928571428571,1.138571428571423,-6.553571428571443,12,8,1804.9300000000044
2018-12-09,0.0,Germany,1657.290000000002,2785.6800000000007,3510.690000000003,4044.030000000002,-3.654219783909087e-14,0.0,-2.7068294695622863e-15,-1.6240976817373718e-14,12,9,1834.8400000000045
2018-12-10,37.349999999999994,Germany,910.130000000001,2512.480000000001,3369.380000000003,4044.030000000002,-106.73714285714303,-19.514285714285705,-6.729047619047622,-1.6240976817373718e-14,12,10,1848.4400000000046
2018-12-11,0.0,Germany,833.8200000000011,2519.9300000000007,3189.1800000000026,3930.820000000002,-10.901428571428596,0.5321428571428564,-8.580952380952382,-4.043214285714304,12,11,1894.4400000000046
2018-12-12,31.3,Germany,613.3200000000011,2217.860000000001,3135.6100000000024,3798.250000000002,-31.500000000000025,-21.576428571428558,-2.5509523809523835,-4.734642857142874,12,12,2025.2200000000046
2018-12-13,1.65,Germany,555.3200000000011,2061.5200000000013,3166.9100000000026,3829.550000000002,-8.28571428571431,-11.167142857142853,1.490476190476188,1.1178571428571265,12,13,2023.5700000000045
2018-12-14,512.7999999999997,Germany,228.61000000000115,1959.2700000000013,3168.5600000000027,3715.390000000002,-46.67285714285715,-7.303571428571428,0.07857142857142614,-4.077142857142873,12,14,1510.7700000000048
2018-12-15,0.0,Germany,583.1000000000009,2240.3900000000012,3368.7800000000025,4093.7900000000022,50.64142857142853,20.079999999999984,9.534285714285707,13.51428571428569,12,15,1767.3800000000047
2018-12-16,73.26,Germany,583.1000000000009,2240.3900000000012,3368.7800000000025,4093.7900000000022,-1.6240976817373718e-14,2.0301221021717147e-15,0.0,-1.522591576628786e-14,12,16,1723.5100000000048
2018-12-17,120.27000000000001,Germany,656.3600000000009,1566.4900000000005,3168.840000000003,4025.740000000002,10.46571428571427,-48.13571428571436,-9.520952380952375,-2.430357142857158,12,17,1623.7400000000048
2018-12-18,0.0,Germany,739.2800000000009,1573.1000000000004,3259.2100000000028,3928.460000000002,11.845714285714271,0.47214285714285814,4.303333333333332,-3.4742857142857284,12,18,1623.7400000000048
2018-12-19,0.0,Germany,739.2800000000009,1352.6000000000004,2957.140000000003,3874.8900000000017,-1.6240976817373718e-14,-15.75,-14.384285714285708,-1.9132142857143006,12,19,1643.3400000000047
2018-12-20,235.62999999999982,Germany,707.9800000000009,1263.3000000000004,2769.500000000003,3874.8900000000017,-4.4714285714285875,-6.378571428571429,-8.935238095238097,-1.4972150503516397e-14,12,20,1407.7100000000048
2018-12-21,0.0,Germany,941.9600000000008,1170.5700000000004,2901.2300000000027,4110.520000000001,33.42571428571424,-6.6235714285714336,6.2728571428571325,8.415357142857122,12,21,1407.7100000000048
2018-12-22,0.0,Germany,429.1600000000011,1012.2600000000004,2669.550000000003,3797.9400000000014,-73.25714285714284,-11.30785714285714,-11.032380952380953,-11.163571428571439,12,22,1660.7600000000045
2018-12-23,0.0,Germany,429.1600000000011,1012.2600000000004,2669.550000000003,3797.9400000000014,-1.6240976817373718e-14,0.0,-1.3534147347811431e-15,-1.4210854715202004e-14,12,23,1882.1000000000045
2018-12-24,0.0,Germany,355.9000000000011,1012.2600000000004,1922.390000000002,3524.7400000000016,-10.465714285714302,0.0,-35.579047619047664,-9.757142857142867,12,24,2042.0500000000045
2018-12-25,0.0,Germany,235.6300000000011,974.9100000000004,1808.7300000000018,3494.8400000000015,-17.18142857142859,-2.6678571428571423,-5.412380952380951,-1.0678571428571573,12,25,2201.3800000000047
2018-12-26,0.0,Germany,235.6300000000011,974.9100000000004,1588.2300000000018,3192.770000000002,-1.6240976817373718e-14,0.0,-10.499999999999996,-10.788214285714295,12,26,2229.2100000000046
2018-12-27,0.0,Germany,235.6300000000011,943.6100000000005,1498.9300000000019,3005.130000000002,-1.6240976817373718e-14,-2.2357142857142858,-4.252380952380951,-6.701428571428586,12,27,2229.2100000000046
2018-12-28,0.0,Germany,1.2789769243681803e-12,941.9600000000005,1170.570000000002,2901.230000000002,-33.661428571428566,-0.11785714285714276,-15.63619047619047,-3.710714285714302,12,28,2229.2100000000046
2018-12-29,0.0,Germany,1.2789769243681803e-12,429.16000000000076,1012.260000000002,2669.550000000002,0.0,-36.62857142857141,-7.538571428571423,-8.27428571428573,12,29,2707.1600000000044
2018-12-30,0.0,Germany,1.2789769243681803e-12,429.16000000000076,1012.260000000002,2669.550000000002,0.0,0.0,2.7068294695622863e-15,-1.6240976817373718e-14,12,30,2800.4100000000044
2018-12-31,0.0,Germany,1.2789769243681803e-12,355.9000000000008,1012.260000000002,1922.390000000001,0.0,-5.232857142857143,2.7068294695622863e-15,-26.684285714285767,12,31,2815.2600000000043
2019-01-01,0.0,Germany,1.2789769243681803e-12,235.63000000000076,974.910000000002,1808.730000000001,0.0,-8.590714285714286,-1.7785714285714256,-4.059285714285729,1,1,3027.110000000004
2019-01-02,71.49000000000001,Germany,1.2789769243681803e-12,235.63000000000076,974.910000000002,1588.230000000001,0.0,0.0,2.7068294695622863e-15,-7.875000000000014,1,2,3000.5700000000043
2019-01-03,1.65,Germany,71.49000000000129,307.1200000000008,1015.100000000002,1570.420000000001,10.212857142857128,5.106428571428572,1.9138095238095272,-0.6360714285714428,1,3,2998.920000000004
2019-01-04,635.9400000000006,Germany,73.1400000000013,73.14000000000095,1015.100000000002,1243.7100000000012,0.23571428571427028,-16.71285714285713,3.214359995105215e-15,-11.668214285714296,1,4,2362.9800000000037
2019-01-05,0.0,Germany,709.080000000002,709.0800000000015,1138.240000000003,1721.340000000002,90.8485714285715,45.424285714285766,5.8638095238095715,17.058214285714296,1,5,2399.4700000000034
2019-01-06,0.0,Germany,709.080000000002,709.0800000000015,1138.240000000003,1721.340000000002,-1.6240976817373718e-14,8.120488408686859e-15,5.4136589391245725e-15,-1.2180732613030288e-14,1,6,2479.8100000000036
2019-01-07,83.59000000000002,Germany,709.080000000002,709.0800000000015,1064.980000000003,1721.340000000002,-1.6240976817373718e-14,8.120488408686859e-15,-3.4885714285714235,-1.2180732613030288e-14,1,7,2429.5300000000034
2019-01-08,29.91,Germany,792.670000000002,792.6700000000016,1028.300000000003,1767.580000000002,11.941428571428558,5.970714285714295,-1.7466666666666608,1.6514285714285601,1,8,2475.1500000000037
2019-01-09,50.95,Germany,822.580000000002,822.5800000000015,1058.210000000003,1797.490000000002,4.272857142857126,2.136428571428579,1.4242857142857195,1.0682142857142733,1,9,2682.200000000004
2019-01-10,46.0,Germany,802.040000000002,873.5300000000016,1109.160000000003,1817.1400000000021,-2.9342857142857315,3.6392857142857227,2.426190476190482,0.7017857142857021,1,10,2636.200000000004
2019-01-11,162.07999999999998,Germany,846.390000000002,919.5300000000016,919.5300000000032,1861.490000000002,6.3357142857142685,3.285714285714294,-9.029999999999987,1.5839285714285594,1,11,2474.120000000004
2019-01-12,0.0,Germany,372.53000000000145,1081.6100000000015,1081.610000000003,1510.7700000000023,-67.69428571428583,11.577142857142864,7.718095238095243,-12.52571428571429,1,12,2614.900000000004
2019-01-13,0.0,Germany,372.53000000000145,1081.6100000000015,1081.610000000003,1510.7700000000023,-1.6240976817373718e-14,8.120488408686859e-15,5.4136589391245725e-15,-1.6240976817373718e-14,1,13,2614.900000000004
2019-01-14,256.6099999999999,Germany,372.53000000000145,1081.6100000000015,1081.610000000003,1437.5100000000023,-1.6240976817373718e-14,8.120488408686859e-15,5.4136589391245725e-15,-2.616428571428588,1,14,2358.2900000000045
2019-01-15,29.39,Germany,545.5500000000013,1338.2200000000014,1338.220000000003,1573.8500000000022,24.71714285714282,18.329285714285714,12.21952380952381,4.869285714285695,1,15,2400.3100000000045
2019-01-16,20.5,Germany,545.0300000000013,1367.6100000000015,1367.610000000003,1603.2400000000023,-0.07428571428573402,2.0992857142857213,1.3995238095238143,1.0496428571428413,1,16,2387.2100000000046
2019-01-17,0.0,Germany,514.5800000000013,1316.6200000000015,1388.110000000003,1623.7400000000023,-4.35000000000002,-3.6421428571428507,0.9761904761904809,0.7321428571428414,1,17,2387.2100000000046
2019-01-18,19.6,Germany,468.5800000000013,1314.9700000000014,1388.110000000003,1388.1100000000024,-6.571428571428592,-0.11785714285713615,4.736951571734001e-15,-8.415357142857152,1,18,2367.6100000000047
2019-01-19,0.0,Germany,326.10000000000133,698.6300000000007,1407.710000000003,1407.7100000000023,-20.354285714285734,-44.02428571428576,0.9333333333333381,0.6999999999999835,1,19,2511.4800000000046
2019-01-20,0.0,Germany,326.10000000000133,698.6300000000007,1407.710000000003,1407.7100000000023,-2.030122102171715e-14,0.0,4.736951571734001e-15,-1.6494742080145184e-14,1,20,2511.4800000000046
2019-01-21,253.04999999999964,Germany,326.10000000000133,698.6300000000007,1407.710000000003,1407.7100000000023,-2.030122102171715e-14,0.0,4.736951571734001e-15,-1.6494742080145184e-14,1,21,2310.1700000000046
2019-01-22,221.3399999999999,Germany,322.5400000000011,868.0900000000003,1660.7600000000027,1660.760000000002,-0.5085714285714857,12.10428571428569,12.049999999999986,9.037499999999971,1,22,2088.830000000005
2019-01-23,159.95000000000002,Germany,514.490000000001,1059.52,1882.1000000000026,1882.100000000002,27.42142857142854,13.673571428571421,10.54,7.90499999999998,1,23,2095.080000000005
2019-01-24,159.33000000000004,Germany,653.9400000000011,1168.52,1970.5600000000027,2042.050000000002,19.921428571428553,7.7857142857142865,4.212380952380957,5.712499999999984,1,24,1935.750000000005
2019-01-25,27.830000000000002,Germany,813.2700000000011,1281.85,2128.2400000000025,2201.380000000002,22.761428571428556,8.095000000000002,7.508571428571434,5.6903571428571285,1,25,1907.920000000005
2019-01-26,0.0,Germany,821.5000000000011,1147.6,1520.130000000002,2229.210000000002,1.175714285714267,-9.589285714285712,-28.957619047619076,0.9939285714285556,1,26,1907.920000000005
2019-01-27,0.0,Germany,821.5000000000011,1147.6,1520.130000000002,2229.210000000002,-1.8778629445088362e-14,0.0,0.0,-1.5860328923216522e-14,1,27,1946.650000000005
2019-01-28,477.94999999999976,Germany,821.5000000000011,1147.6,1520.130000000002,2229.210000000002,-1.8778629445088362e-14,0.0,0.0,-1.5860328923216522e-14,1,28,1468.7000000000053
2019-01-29,93.25,Germany,1046.4000000000012,1368.9399999999998,1914.4900000000018,2707.1600000000017,32.128571428571426,15.80999999999999,18.779047619047606,17.06964285714283,1,29,1471.7100000000053
2019-01-30,14.85,Germany,918.3100000000013,1432.7999999999997,1977.8300000000017,2800.4100000000017,-18.298571428571428,4.561428571428572,3.016190476190476,3.330357142857127,1,30,1456.8600000000054
2019-01-31,211.84999999999994,Germany,773.2100000000013,1427.1499999999996,1941.7300000000016,2743.7700000000013,-20.72857142857145,-0.40357142857142797,-1.71904761904762,-2.0228571428571596,1,31,1245.0100000000054
2019-02-01,44.95,Germany,825.7300000000012,1638.9999999999995,2107.5800000000017,2953.970000000001,7.502857142857112,15.132142857142854,7.8976190476190435,7.5071428571428385,2,1,1200.0600000000054
2019-02-02,0.0,Germany,842.8500000000012,1664.3499999999997,1990.4500000000016,2362.9800000000005,2.44571428571427,1.8107142857142888,-5.577619047619048,-21.106785714285756,2,2,1407.1000000000054
2019-02-03,0.0,Germany,842.8500000000012,1664.3499999999997,1990.4500000000016,2362.9800000000005,-1.573344629183079e-14,3.045183153257572e-15,0.0,-2.030122102171715e-14,2,3,1606.7600000000052
2019-02-04,36.489999999999995,Germany,842.8500000000012,1664.3499999999997,1990.4500000000016,2362.9800000000005,-1.573344629183079e-14,3.045183153257572e-15,0.0,-2.030122102171715e-14,2,4,1570.2700000000052
2019-02-05,80.34,Germany,401.3900000000014,1447.79,1770.3300000000017,2315.88,-63.065714285714265,-15.4685714285714,-10.481904761904756,-1.6821428571428783,2,5,1489.9300000000053
2019-02-06,33.31,Germany,388.4800000000014,1306.79,1821.2800000000016,2366.3100000000004,-1.844285714285726,-10.071428571428559,2.4261904761904782,1.8010714285714085,2,6,1648.2900000000052
2019-02-07,75.53000000000002,Germany,406.94000000000136,1180.1499999999999,1834.0900000000015,2348.6700000000005,2.637142857142846,-9.045714285714283,0.6100000000000021,-0.6300000000000202,2,7,1572.7600000000052
2019-02-08,257.9999999999999,Germany,270.6200000000015,1096.35,1909.6200000000015,2378.2000000000007,-19.474285714285713,-5.985714285714283,3.5966666666666693,1.0546428571428375,2,8,1314.7600000000052
2019-02-09,0.0,Germany,483.6700000000014,1326.52,2148.0200000000013,2474.120000000001,30.435714285714255,16.44071428571428,11.352380952380948,3.4257142857142617,2,9,1331.1600000000053
2019-02-10,0.0,Germany,483.6700000000014,1326.52,2148.0200000000013,2474.120000000001,-1.4210854715202004e-14,1.2688263138573218e-15,3.383536836952858e-16,-2.030122102171715e-14,2,10,1331.1600000000053
2019-02-11,140.78000000000003,Germany,483.6700000000014,1326.52,2148.0200000000013,2474.120000000001,-1.4210854715202004e-14,1.2688263138573218e-15,3.383536836952858e-16,-2.030122102171715e-14,2,11,1275.4300000000053
2019-02-12,0.0,Germany,587.9600000000014,989.3500000000001,2035.7500000000018,2358.290000000001,14.898571428571417,-24.08357142857141,-5.346190476190458,-4.13678571428573,2,12,1505.3200000000052
2019-02-13,0.0,Germany,507.62000000000137,896.1000000000001,1814.410000000002,2328.900000000001,-11.477142857142875,-6.660714285714286,-10.539999999999996,-1.0496428571428769,2,13,1760.950000000005
2019-02-14,71.41000000000001,Germany,474.31000000000137,881.2500000000001,1654.4600000000019,2308.400000000001,-4.758571428571445,-1.0607142857142853,-7.616666666666667,-0.732142857142877,2,14,1689.540000000005
2019-02-15,7.4,Germany,470.19000000000136,740.8100000000002,1566.5400000000018,2379.810000000001,-0.5885714285714455,-10.031428571428567,-4.186666666666668,2.5503571428571234,2,15,1762.1800000000048
2019-02-16,0.0,Germany,219.59000000000145,703.2600000000001,1546.110000000002,2367.610000000001,-35.8,-2.682142857142858,-0.9728571428571432,-0.43571428571430537,2,16,1762.1800000000048
2019-02-17,0.0,Germany,219.59000000000145,703.2600000000001,1546.110000000002,2367.610000000001,-8.120488408686859e-15,-5.075305255429287e-16,-1.691768418476429e-16,-1.9539925233402755e-14,2,17,1960.5200000000048
2019-02-18,143.87,Germany,219.59000000000145,703.2600000000001,1546.110000000002,2367.610000000001,-8.120488408686859e-15,-5.075305255429287e-16,-1.691768418476429e-16,-1.9539925233402755e-14,2,18,1816.6500000000046
2019-02-19,0.0,Germany,222.68000000000143,810.6400000000001,1212.030000000002,2258.430000000001,0.44142857142855974,7.670000000000001,-15.908571428571417,-3.8992857142857207,2,19,1843.8000000000047
2019-02-20,51.74,Germany,222.68000000000143,730.3000000000001,1118.780000000002,2037.0900000000013,-8.120488408686859e-15,-5.738571428571428,-4.440476190476191,-7.905000000000015,2,20,2070.910000000005
2019-02-21,0.0,Germany,274.42000000000144,748.73,1155.6700000000021,1928.8800000000012,7.3914285714285635,1.3164285714285715,1.756666666666667,-3.8646428571428766,2,21,2070.910000000005
2019-02-22,166.2,Germany,203.0100000000014,673.2,943.8200000000022,1769.550000000001,-10.20142857142858,-5.395000000000001,-10.088095238095235,-5.690357142857164,2,22,1905.9600000000048
